country,city,lat,lng,,,,,,,,,
Latvia,Kuldīga,56.969,21.968,,,,,,,,,
Latvia,Pāvilosta,56.8898,21.1817,,,,,,,,,
Latvia,Piņķi,56.9419,23.9137,,,,,,,,,
Latvia,Ādaži,57.0705,24.3371,,,,,,,,,
Latvia,Kandava,57.0389,22.7724,,,,,,,,,
Latvia,Roja,57.5015,22.8088,,,,,,,,,
Latvia,Carnikava,57.1293,24.2842,,,,,,,,,
Latvia,Garkalne,57.0449,24.4195,,,,,,,,,
Latvia,Saulkrasti,57.2599,24.4189,,,,,,,,,
Latvia,Smārde,56.9533,23.3387,,,,,,,,,
Latvia,Mērsrags,57.3364,23.1235,,,,,,,,,
Latvia,Talsi,57.2465,22.5876,,,,,,,,,
Latvia,Jūrmala,56.9567,23.7233,,,,,,,,,
Latvia,Mārupe,56.9032,24.0467,,,,,,,,,
Latvia,Ulbroka,56.9363,24.3039,,,,,,,,,
Latvia,Zilupe,56.386,28.1218,,,,,,,,,
Latvia,Ludza,56.5396,27.7189,,,,,,,,,
Latvia,Dagda,56.0961,27.5328,,,,,,,,,
Latvia,Baltinava,56.9439,27.644,,,,,,,,,
Latvia,Cibla,56.5498,27.8837,,,,,,,,,
Latvia,Kārsava,56.7874,27.6732,,,,,,,,,
Latvia,Riga,56.95,24.1,,,,,,,,,
Latvia,Krāslava,55.8969,27.172,,,,,,,,,
Latvia,Limbaži,57.513,24.724,,,,,,,,,
Latvia,Preiļi,56.294,26.7248,,,,,,,,,
Latvia,Vecvārkava,56.1984,26.5081,,,,,,,,,
Latvia,Ilūkste,55.9779,26.2978,,,,,,,,,
Latvia,Nīca,56.3456,21.0646,,,,,,,,,
Latvia,Bauska,56.4079,24.1944,,,,,,,,,
Latvia,Viļaka,57.1843,27.6719,,,,,,,,,
Latvia,Līvāni,56.3567,26.1761,,,,,,,,,
Latvia,Alūksne,57.4216,27.0466,,,,,,,,,
Latvia,Jaunpils,56.7314,23.0125,,,,,,,,,
Latvia,Brocēni,56.6789,22.5694,,,,,,,,,
Latvia,Rugāji,57.0033,27.1337,,,,,,,,,
Latvia,Riebiņi,56.3403,26.7999,,,,,,,,,
Latvia,Viļāni,56.5505,26.9298,,,,,,,,,
Latvia,Varakļāni,56.6091,26.7547,,,,,,,,,
Latvia,Ape,57.5394,26.694,,,,,,,,,
Latvia,Madona,56.851,26.2184,,,,,,,,,
Latvia,Jaunpiebalga,57.1775,26.0284,,,,,,,,,
Latvia,Lubāna,56.9043,26.7161,,,,,,,,,
Latvia,Gulbene,57.1734,26.7527,,,,,,,,,
Latvia,Balvi,57.1287,27.27,,,,,,,,,
Latvia,Aknīste,56.1615,25.7482,,,,,,,,,
Latvia,Viesīte,56.3465,25.5581,,,,,,,,,
Latvia,Cesvaine,56.9675,26.3076,,,,,,,,,
Latvia,Ķegums,56.7455,24.725,,,,,,,,,
Latvia,Vecpiebalga,57.0618,25.8179,,,,,,,,,
Latvia,Smiltene,57.4242,25.9017,,,,,,,,,
Latvia,Drabeši,57.2433,25.2803,,,,,,,,,
Latvia,Cēsis,57.3091,25.2761,,,,,,,,,
Latvia,Ērgļi,56.8988,25.6429,,,,,,,,,
Latvia,Valka,57.7767,26.0118,,,,,,,,,
Latvia,Grobiņa,56.5358,21.1747,,,,,,,,,
Latvia,Strenči,57.6269,25.6919,,,,,,,,,
Latvia,Mūrmuiža,57.4731,25.4917,,,,,,,,,
Latvia,Mazsalaca,57.8619,25.0547,,,,,,,,,
Latvia,Aloja,57.7672,24.8774,,,,,,,,,
Latvia,Burtnieki,57.6949,25.275,,,,,,,,,
Latvia,Koknese,56.6516,25.4364,,,,,,,,,
Latvia,Aizkraukle,56.6029,25.2636,,,,,,,,,
Latvia,Skrīveri,56.6485,25.1195,,,,,,,,,
Latvia,Baldone,56.7445,24.4008,,,,,,,,,
Latvia,Vecumnieki,56.6061,24.5223,,,,,,,,,
Latvia,Sala,56.5047,25.7618,,,,,,,,,
Latvia,Pļaviņas,56.6177,25.7194,,,,,,,,,
Latvia,Liepaga,56.51,21.01,,,,,,,,,
Latvia,Rūjiena,57.8961,25.3342,,,,,,,,,
Latvia,Naukšēni,57.8842,25.458,,,,,,,,,
Latvia,Lieģi,56.5797,21.3338,,,,,,,,,
Latvia,Rauna,57.3337,25.6085,,,,,,,,,
Latvia,Aizpute,56.7211,21.6016,,,,,,,,,
Latvia,Kocēni,57.5198,25.3404,,,,,,,,,
Latvia,Valmiera,57.5387,25.4257,,,,,,,,,
Latvia,Sigulda,57.1538,24.8595,,,,,,,,,
Latvia,Priekuļi,57.3115,25.3571,,,,,,,,,
Latvia,Ogre,56.8113,24.6113,,,,,,,,,
Latvia,Ragana,57.1821,24.7056,,,,,,,,,
Latvia,Loja,57.1534,24.6433,,,,,,,,,
Latvia,Ropaži,56.9747,24.6329,,,,,,,,,
Latvia,Priekule,56.4458,21.5939,,,,,,,,,
Latvia,Iecava,56.5977,24.2076,,,,,,,,,
Latvia,Rucava,56.164,21.1627,,,,,,,,,
Latvia,Pilsrundāle,56.4181,24.0162,,,,,,,,,
Latvia,Salaspils,56.861,24.3498,,,,,,,,,
Latvia,Ikšķile,56.834,24.4968,,,,,,,,,
Latvia,Lielvārde,56.7213,24.8062,,,,,,,,,
Latvia,Inčukalns,57.0987,24.6863,,,,,,,,,
Latvia,Mālpils,57.0101,24.9578,,,,,,,,,
Latvia,Olaine,56.7947,23.9358,,,,,,,,,
Latvia,Ķekava,56.8296,24.2318,,,,,,,,,
Latvia,Līgatne,57.2379,25.0436,,,,,,,,,
Latvia,Stalbe,57.3708,25.0324,,,,,,,,,
Latvia,Jelgava,56.6527,23.7128,,,,,,,,,
Latvia,Skrunda,56.6775,22.0165,,,,,,,,,
Latvia,Vaiņode,56.4185,21.8541,,,,,,,,,
Latvia,Saldus,56.6666,22.4935,,,,,,,,,
Latvia,Tukums,56.9676,23.1555,,,,,,,,,
Latvia,Tērvete,56.4798,23.3902,,,,,,,,,
Latvia,Dobele,56.6237,23.2751,,,,,,,,,
Latvia,Rēzekne,56.5,27.3166,,,,,,,,,
Latvia,Aglona,56.1327,27.0068,,,,,,,,,
Latvia,Ozolnieki,56.6899,23.7761,,,,,,,,,
Libya,Tripoli,32.8925,13.18,,,,,,,,,
Libya,Al ‘Azīzīyah,32.5319,13.0175,,,,,,,,,
Libya,Zuwarah,32.9344,12.0791,,,,,,,,,
Libya,Al Khums,32.6604,14.26,,,,,,,,,
Libya,As Sidr,30.6704,18.2666,,,,,,,,,
Libya,Ghadamis,30.1333,9.5,,,,,,,,,
Libya,Dirj,30.1679,10.4567,,,,,,,,,
Libya,Nalut,31.8804,10.97,,,,,,,,,
Libya,Umm al Abid,27.517,15.0333,,,,,,,,,
Libya,Sabha,27.0333,14.4333,,,,,,,,,
Libya,Birak,27.5333,14.2834,,,,,,,,,
Libya,Idrī,27.4471,13.0517,,,,,,,,,
Libya,Zillah,28.5504,17.5834,,,,,,,,,
Libya,Hun,29.1167,15.9333,,,,,,,,,
Libya,Az Zawiyah,32.7604,12.72,,,,,,,,,
Libya,Awjilah,29.108,21.2869,,,,,,,,,
Libya,El Agheila,30.257,19.2,,,,,,,,,
Libya,Maradah,29.2337,19.2166,,,,,,,,,
Libya,Ajdabiya,30.77,20.22,,,,,,,,,
Libya,Darnah,32.7648,22.6391,,,,,,,,,
Libya,Al Jaghbub,29.7504,24.5166,,,,,,,,,
Libya,Mizdah,31.4337,12.9833,,,,,,,,,
Libya,Gharyan,32.1704,13.02,,,,,,,,,
Libya,Tubruq,32.08,23.96,,,,,,,,,
Libya,Shahhat,32.8281,21.8622,,,,,,,,,
Libya,Tajarhi,24.3704,14.4708,,,,,,,,,
Libya,Al Bayda,32.7604,21.62,,,,,,,,,
Libya,Ghat,24.9647,10.1728,,,,,,,,,
Libya,Tmassah,26.3666,15.8,,,,,,,,,
Libya,Marzuq,25.9044,13.8972,,,,,,,,,
Libya,Al Marj,32.5005,20.83,,,,,,,,,
Libya,Surt,31.21,16.59,,,,,,,,,
Libya,Bani Walid,31.7704,13.99,,,,,,,,,
Libya,Awbārī,26.5903,12.7751,,,,,,,,,
Libya,Al Jawf,24.2,23.29,,,,,,,,,
Libya,Al Kufrah,24.1667,23.2696,,,,,,,,,
Libya,Qaminis,31.6606,20.0155,,,,,,,,,
Libya,Banghazi,32.1167,20.0667,,,,,,,,,
Libya,Misratah,32.38,15.1,,,,,,,,,
Morocco,Kenitra,34.2704,-6.58,,,,,,,,,
Morocco,Goulimine,28.98,-10.07,,,,,,,,,
Morocco,Fez,34.0546,-5.0004,,,,,,,,,
Morocco,Casablanca,33.6,-7.6164,,,,,,,,,
Morocco,Agadir,30.44,-9.62,,,,,,,,,
Morocco,Béni Mellal,32.3373,-6.3498,,,,,,,,,
Morocco,Tangier,35.7473,-5.8327,,,,,,,,,
Morocco,Settat,33.0104,-7.62,,,,,,,,,
Morocco,Oujda,34.69,-1.91,,,,,,,,,
Morocco,Meknes,33.9004,-5.56,,,,,,,,,
Morocco,Rabat,34.0253,-6.8361,,,,,,,,,
Morocco,Marrakesh,31.63,-8,,,,,,,,,
Morocco,El Jadida,33.2604,-8.51,,,,,,,,,
Morocco,Er Rachidia,31.9404,-4.45,,,,,,,,,
Morocco,Tan Tan,28.4304,-11.1,,,,,,,,,
Morocco,Taza,34.2204,-4.02,,,,,,,,,
Morocco,Larache,35.2004,-6.16,,,,,,,,,
Morocco,Ksar El Kebir,35.0204,-5.91,,,,,,,,,
Morocco,Safi,32.32,-9.24,,,,,,,,,
Morocco,Tiznit,29.7104,-9.74,,,,,,,,,
Morocco,Ouezzane,34.8103,-5.57,,,,,,,,,
Monaco,Monaco,43.7396,7.4069,,,,,,,,,
Moldova,Leova,46.4823,28.253,,,,,,,,,
Moldova,Rezina,47.7493,28.9658,,,,,,,,,
Moldova,Căuşeni,46.6367,29.4111,,,,,,,,,
Moldova,Rîşcani,47.9479,27.5638,,,,,,,,,
Moldova,Sîngerei,47.6363,28.143,,,,,,,,,
Moldova,Făleşti,47.5767,27.7126,,,,,,,,,
Moldova,Floreşti,47.8914,28.2931,,,,,,,,,
Moldova,Şoldăneşti,47.8161,28.7972,,,,,,,,,
Moldova,Ştefan Vodă,46.5129,29.6619,,,,,,,,,
Moldova,Orhei,47.3849,28.8245,,,,,,,,,
Moldova,Comrat,46.2946,28.6565,,,,,,,,,
Moldova,Cimişlia,46.5268,28.7644,,,,,,,,,
Moldova,Cantemir,46.2774,28.2027,,,,,,,,,
Moldova,Basarabeasca,46.3317,28.9636,,,,,,,,,
Moldova,Edineţ,48.1721,27.3034,,,,,,,,,
Moldova,Ocniţa,48.3827,27.4381,,,,,,,,,
Moldova,Drochia,48.0355,27.8129,,,,,,,,,
Moldova,Donduşeni,48.2394,27.6056,,,,,,,,,
Moldova,Briceni,48.3629,27.0779,,,,,,,,,
Moldova,Ialoveni,46.9435,28.7823,,,,,,,,,
Moldova,Bălți,47.7591,27.9053,,,,,,,,,
Moldova,Criuleni,47.2131,29.1593,,,,,,,,,
Moldova,Bender,46.8316,29.4777,,,,,,,,,
Moldova,Anenii Noi,46.8784,29.2348,,,,,,,,,
Moldova,Cahul,45.9079,28.1944,,,,,,,,,
Moldova,Chișinău,47.005,28.8577,,,,,,,,,
Moldova,Straşeni,47.1422,28.6077,,,,,,,,,
Moldova,Tiraspol,46.8531,29.64,,,,,,,,,
Moldova,Teleneşti,47.5011,28.3654,,,,,,,,,
Moldova,Taraclia,45.9027,28.6682,,,,,,,,,
Moldova,Dubăsari,47.2631,29.1608,,,,,,,,,
Moldova,Cocieri,47.3087,29.1101,,,,,,,,,
Moldova,Călăraşi,47.2556,28.3099,,,,,,,,,
Moldova,Glodeni,47.7751,27.5189,,,,,,,,,
Moldova,Hînceşti,46.8305,28.5906,,,,,,,,,
Moldova,Nisporeni,47.0816,28.1714,,,,,,,,,
Moldova,Soroca,48.1566,28.2849,,,,,,,,,
Moldova,Ungheni,47.2108,27.8005,,,,,,,,,
Montenegro,Berane,42.8425,19.8733,,,,,,,,,
Montenegro,Plav,42.5969,19.9456,,,,,,,,,
Montenegro,Andrijevica,42.7339,19.7919,,,,,,,,,
Montenegro,Petnjica,42.9089,19.9644,,,,,,,,,
Montenegro,Gusinje,42.5619,19.8339,,,,,,,,,
Montenegro,Kolašin,42.8242,19.5225,,,,,,,,,
Montenegro,Podgorica,42.466,19.2663,,,,,,,,,
Montenegro,Bijelo Polje,43.0292,19.7456,,,,,,,,,
Montenegro,Bar,42.0931,19.1003,,,,,,,,,
Montenegro,Budva,42.2864,18.84,,,,,,,,,
Montenegro,Cetinje,42.3922,18.9225,,,,,,,,,
Montenegro,Danilovgrad,42.5472,19.1053,,,,,,,,,
Montenegro,Herceg-Novi,42.4531,18.5375,,,,,,,,,
Montenegro,Kotor,42.4258,18.7719,,,,,,,,,
Montenegro,Mojkovac,42.9639,19.5825,,,,,,,,,
Montenegro,Nikšić,42.775,18.9583,,,,,,,,,
Montenegro,Plužine,43.1528,18.8394,,,,,,,,,
Montenegro,Pljevlja,43.3522,19.3542,,,,,,,,,
Montenegro,Rožaje,42.8439,20.1683,,,,,,,,,
Montenegro,Šavnik,42.9564,19.0967,,,,,,,,,
Montenegro,Tivat,42.4364,18.6961,,,,,,,,,
Montenegro,Ulcinj,41.9283,19.2064,,,,,,,,,
Montenegro,Žabljak,43.1547,19.1219,,,,,,,,,
Saint Martin,Marigot,18.0706,-63.0847,,,,,,,,,
Madagascar,Antananarivo,-18.9166,47.5166,,,,,,,,,
Madagascar,Toamasina,-18.1818,49.405,,,,,,,,,
Madagascar,Antalaha,-14.8833,50.2833,,,,,,,,,
Madagascar,Maroantsetra,-15.4333,49.7333,,,,,,,,,
Madagascar,Mandritsara,-15.8328,48.8166,,,,,,,,,
Madagascar,Besalampy,-16.7495,44.4833,,,,,,,,,
Madagascar,Marovoay,-16.0995,46.6333,,,,,,,,,
Madagascar,Andoany,-13.4,48.2666,,,,,,,,,
Madagascar,Mahajanga,-15.67,46.345,,,,,,,,,
Madagascar,Ambanja,-13.6829,48.45,,,,,,,,,
Madagascar,Antsiranana,-12.2765,49.3115,,,,,,,,,
Madagascar,Miandrivazo,-19.5162,45.4666,,,,,,,,,
Madagascar,Mananjary,-21.2167,48.3333,,,,,,,,,
Madagascar,Morombe,-21.7391,43.3657,,,,,,,,,
Madagascar,Toliara,-23.3568,43.69,,,,,,,,,
Madagascar,Manja,-21.4329,44.3333,,,,,,,,,
Madagascar,Fianarantsoa,-21.4333,47.0833,,,,,,,,,
Madagascar,Androka,-25.0219,44.0749,,,,,,,,,
Madagascar,Bekiy,-24.2162,45.3166,,,,,,,,,
Madagascar,Antsirabe,-19.85,47.0333,,,,,,,,,
Madagascar,Antsohihy,-14.8661,47.9834,,,,,,,,,
Madagascar,Maintirano,-18.0666,44.0167,,,,,,,,,
Madagascar,Ambatondrazaka,-17.8329,48.4167,,,,,,,,,
Madagascar,Farafangana,-22.8166,47.8332,,,,,,,,,
Madagascar,Ihosy,-22.3996,46.1167,,,,,,,,,
Madagascar,Morondava,-20.2833,44.2833,,,,,,,,,
Madagascar,Tôlanaro,-25.0268,46.99,,,,,,,,,
Madagascar,Sambava,-14.2662,50.1666,,,,,,,,,
Marshall Islands,Majuro,7.103,171.38,,,,,,,,,
Macedonia,Vevčani,41.2406,20.5933,,,,,,,,,
Macedonia,Kočani,41.9164,22.4128,,,,,,,,,
Macedonia,Staro Nagoričane,42.1981,21.8286,,,,,,,,,
Macedonia,Radoviš,41.6383,22.4647,,,,,,,,,
Macedonia,Sopište,41.9547,21.4275,,,,,,,,,
Macedonia,Petrovec,41.9389,21.615,,,,,,,,,
Macedonia,Bosilovo,41.4406,22.7278,,,,,,,,,
Macedonia,Zrnovci,41.8542,22.4444,,,,,,,,,
Macedonia,Gradsko,41.5775,21.9428,,,,,,,,,
Macedonia,Lipkovo,42.1564,21.5853,,,,,,,,,
Macedonia,Lozovo,41.7839,21.9056,,,,,,,,,
Macedonia,Plasnica,41.4672,21.1231,,,,,,,,,
Macedonia,Aračinovo,42.0264,21.5619,,,,,,,,,
Macedonia,Studeničani,41.9158,21.5306,,,,,,,,,
Macedonia,Resen,41.0893,21.0109,,,,,,,,,
Macedonia,Bogovinje,41.9236,20.9136,,,,,,,,,
Macedonia,Vinica,41.8828,22.5092,,,,,,,,,
Macedonia,Belčišta,41.3028,20.8303,,,,,,,,,
Macedonia,Mogila,41.1083,21.3786,,,,,,,,,
Macedonia,Veles,41.7156,21.7756,,,,,,,,,
Macedonia,Kavadarci,41.4331,22.0119,,,,,,,,,
Macedonia,Kumanovo,42.1322,21.7144,,,,,,,,,
Macedonia,Ohrid,41.1172,20.8019,,,,,,,,,
Macedonia,Strumica,41.4375,22.6433,,,,,,,,,
Macedonia,Makedonski Brod,41.5136,21.2153,,,,,,,,,
Macedonia,Rostuša,41.61,20.6,,,,,,,,,
Macedonia,Struga,41.178,20.6778,,,,,,,,,
Macedonia,Čučer-Sandevo,42.102,21.3846,,,,,,,,,
Macedonia,Novo Selo,41.4149,22.8816,,,,,,,,,
Macedonia,Zelenikovo,41.8841,21.5885,,,,,,,,,
Macedonia,Star Dojran,41.1865,22.7203,,,,,,,,,
Macedonia,Skopje,42,21.4335,,,,,,,,,
Macedonia,Štip,41.7423,22.1979,,,,,,,,,
Macedonia,Makedonska Kamenica,42.0208,22.5876,,,,,,,,,
Macedonia,Ilinden,41.9945,21.58,,,,,,,,,
Macedonia,Demir Hisar,41.221,21.203,,,,,,,,,
Macedonia,Želino,41.9825,21.0624,,,,,,,,,
Macedonia,Prilep,41.3451,21.555,,,,,,,,,
Macedonia,Bitola,41.0391,21.3395,,,,,,,,,
Macedonia,Krivogaštani,41.3369,21.3311,,,,,,,,,
Macedonia,Kruševo,41.3694,21.2483,,,,,,,,,
Macedonia,Vasilevo,41.4741,22.643,,,,,,,,,
Macedonia,Gostivar,41.796,20.9082,,,,,,,,,
Macedonia,Vrapčište,41.8344,20.8856,,,,,,,,,
Macedonia,Novaci,41.042,21.4587,,,,,,,,,
Macedonia,Čaška,41.6487,21.6922,,,,,,,,,
Macedonia,Kratovo,42.0784,22.1807,,,,,,,,,
Macedonia,Probištip,42.0019,22.1728,,,,,,,,,
Macedonia,Debar,41.5244,20.5242,,,,,,,,,
Macedonia,Centar Župa,41.4788,20.5586,,,,,,,,,
Macedonia,Rosoman,41.5167,21.9458,,,,,,,,,
Macedonia,Jegunovce,42.0724,21.1237,,,,,,,,,
Macedonia,Demir Kapija,41.4061,22.2463,,,,,,,,,
Macedonia,Negotino,41.4846,22.0906,,,,,,,,,
Macedonia,Konče,41.4951,22.3836,,,,,,,,,
Macedonia,Dolneni,41.4258,21.454,,,,,,,,,
Macedonia,Sveti Nikole,41.8667,21.9411,,,,,,,,,
Macedonia,Valandovo,41.3174,22.56,,,,,,,,,
Macedonia,Kičevo,41.5127,20.9589,,,,,,,,,
Macedonia,Delčevo,41.9654,22.7763,,,,,,,,,
Macedonia,Tetovo,42.0092,20.9701,,,,,,,,,
Macedonia,Češinovo,41.8715,22.2896,,,,,,,,,
Macedonia,Karbinci,41.8176,22.2353,,,,,,,,,
Macedonia,Tearce,42.0767,21.0531,,,,,,,,,
Macedonia,Kriva Palanka,42.2009,22.3324,,,,,,,,,
Macedonia,Rankovce,42.1686,22.1166,,,,,,,,,
Macedonia,Pehčevo,41.7623,22.8892,,,,,,,,,
Macedonia,Gevgelija,41.1417,22.5014,,,,,,,,,
Macedonia,Bogdanci,41.2031,22.5756,,,,,,,,,
Macedonia,Berovo,41.7031,22.8578,,,,,,,,,
Macedonia,Brvenica,41.9672,20.9808,,,,,,,,,
Mali,Aguelhok,19.4549,0.8564,,,,,,,,,
Mali,Bamako,12.65,-8,,,,,,,,,
Mali,Kidal,18.4411,1.4078,,,,,,,,,
Mali,Bourem,16.9004,-0.35,,,,,,,,,
Mali,Mopti,14.49,-4.18,,,,,,,,,
Mali,Gao,16.2666,-0.05,,,,,,,,,
Mali,Satadougou,12.617,-11.4066,,,,,,,,,
Mali,Koulikoro,12.8833,-7.55,,,,,,,,,
Mali,Sikasso,11.3204,-5.68,,,,,,,,,
Mali,Araouane,18.9,-3.53,,,,,,,,,
Mali,Ségou,13.44,-6.26,,,,,,,,,
Mali,Timbuktu,16.7666,-3.0166,,,,,,,,,
Mali,Markala,13.6704,-6.07,,,,,,,,,
Mali,Taoudenni,22.6666,-3.9834,,,,,,,,,
Mali,Kayes,14.45,-11.44,,,,,,,,,
Mali,Sokolo,14.7337,-6.1333,,,,,,,,,
Mali,Kita,13.0504,-9.4833,,,,,,,,,
Mali,Nara,15.18,-7.28,,,,,,,,,
Mali,Kati,12.7504,-8.08,,,,,,,,,
Mali,Kangaba,11.9404,-8.44,,,,,,,,,
Mali,San,13.3004,-4.9,,,,,,,,,
Mali,Bougouni,11.4204,-7.49,,,,,,,,,
Mali,Koutiala,12.3904,-5.47,,,,,,,,,
Mali,Djenné,13.9,-4.55,,,,,,,,,
Mali,Yélimané,15.1337,-10.5666,,,,,,,,,
Mali,Bafoulabé,13.8004,-10.82,,,,,,,,,
Mali,Nioro du Sahel,15.2304,-9.59,,,,,,,,,
Mali,Goundam,16.417,-3.6666,,,,,,,,,
Mali,Ménaka,15.9167,2.4,,,,,,,,,
Mali,Tessalit,20.2014,1.0888,,,,,,,,,
Mali,Banamba,13.5504,-7.45,,,,,,,,,
Burma,Rangoon,16.7834,96.1667,,,,,,,,,
Burma,Allanmyo,19.3783,95.2279,,,,,,,,,
Burma,Mudon,16.2618,97.7215,,,,,,,,,
Burma,Mawlamyine,16.5004,97.67,,,,,,,,,
Burma,Phyarpon,16.2933,95.6829,,,,,,,,,
Burma,Labutta,16.1619,94.7014,,,,,,,,,
Burma,Dawei,14.098,98.195,,,,,,,,,
Burma,Myeik,12.4541,98.6115,,,,,,,,,
Burma,Ye,15.2533,97.8679,,,,,,,,,
Burma,Namtu,23.0837,97.4,,,,,,,,,
Burma,Hinthada,17.6483,95.4679,,,,,,,,,
Burma,Thongwa,16.7547,96.5193,,,,,,,,,
Burma,Bago,17.32,96.515,,,,,,,,,
Burma,Pathein,16.7704,94.75,,,,,,,,,
Burma,Yandoon,17.0433,95.6429,,,,,,,,,
Burma,Wakema,16.6133,95.1829,,,,,,,,,
Burma,Pyay,18.8165,95.2114,,,,,,,,,
Burma,Chauk,20.9085,94.823,,,,,,,,,
Burma,Myitkyina,25.3596,97.3928,,,,,,,,,
Burma,Monywa,22.105,95.15,,,,,,,,,
Burma,Naypyidaw,19.7666,96.1186,,,,,,,,,
Burma,Loikaw,19.665,97.206,,,,,,,,,
Burma,Yaynangyoung,20.4615,94.881,,,,,,,,,
Burma,Kyaukphyu,19.429,93.5494,,,,,,,,,
Burma,Magway,20.1445,94.9196,,,,,,,,,
Burma,Shwebo,22.5783,95.6929,,,,,,,,,
Burma,Sagaing,21.88,95.962,,,,,,,,,
Burma,Myingyan,21.4618,95.3914,,,,,,,,,
Burma,Pakokku,21.332,95.0866,,,,,,,,,
Burma,Mandalay,21.97,96.085,,,,,,,,,
Burma,Taunggyi,20.782,97.038,,,,,,,,,
Burma,Pyu,18.4779,96.4379,,,,,,,,,
Burma,Taungoo,18.9483,96.4179,,,,,,,,,
Burma,Letpadan,17.7819,95.7415,,,,,,,,,
Burma,Sittwe,20.14,92.88,,,,,,,,,
Burma,Pa-an,16.85,97.6167,,,,,,,,,
Burma,Hakha,22.65,93.6167,,,,,,,,,
Mongolia,Olgiy,48.9337,89.95,,,,,,,,,
Mongolia,Mandalgovi,45.75,106.266,,,,,,,,,
Mongolia,Ulaanbaatar,47.9167,106.9166,,,,,,,,,
Mongolia,Mörön,49.6453,100.1544,,,,,,,,,
Mongolia,Darhan,49.6167,106.35,,,,,,,,,
Mongolia,Erdenet,49.0533,104.1183,,,,,,,,,
Mongolia,Uliastay,47.75,96.8167,,,,,,,,,
Mongolia,Choyr,46.3611,108.3611,,,,,,,,,
Mongolia,Altay,46.3722,96.2583,,,,,,,,,
Mongolia,Buyant-Uhaa,44.8666,110.15,,,,,,,,,
Mongolia,Choybalsan,48.0666,114.506,,,,,,,,,
Mongolia,Ulaangom,49.9833,92.0666,,,,,,,,,
Mongolia,Bulgan,48.8106,103.5317,,,,,,,,,
Mongolia,Arvayheer,46.25,102.7666,,,,,,,,,
Mongolia,Tsetserleg,47.4769,101.4502,,,,,,,,,
Mongolia,Bayankhongor,46.3,100.9833,,,,,,,,,
Mongolia,Darhan,49.4867,105.9228,,,,,,,,,
Mongolia,Dzuunharaa,48.8666,106.4666,,,,,,,,,
Mongolia,Dzuunmod,47.711,106.947,,,,,,,,,
Mongolia,Ondorhaan,47.3167,110.65,,,,,,,,,
Mongolia,Dalandzadgad,43.5708,104.425,,,,,,,,,
Mongolia,Ulaan-Uul,44.3337,111.2333,,,,,,,,,
Mongolia,Hodrogo,48.9664,96.7833,,,,,,,,,
Mongolia,Baruun Urt,46.7,113.2833,,,,,,,,,
Mongolia,Suchboatar,50.25,106.2,,,,,,,,,
Mongolia,Dund-Us,48.0166,91.6333,,,,,,,,,
Mongolia,Dalandzadgad,43.5836,104.4403,,,,,,,,,
Macau,Macau,22.203,113.545,,,,,,,,,
Martinique,Fort-de-France,14.6104,-61.08,,,,,,,,,
Mauritania,Bogue,16.5904,-14.27,,,,,,,,,
Mauritania,Chegga,25.3804,-5.78,,,,,,,,,
Mauritania,Boutilimit,17.5504,-14.7,,,,,,,,,
Mauritania,Timbedra,16.2504,-8.1666,,,,,,,,,
Mauritania,Bir Mogrein,25.2333,-11.5833,,,,,,,,,
Mauritania,Fderik,22.679,-12.707,,,,,,,,,
Mauritania,Sélibaby,15.167,-12.1833,,,,,,,,,
Mauritania,Aleg,17.058,-13.909,,,,,,,,,
Mauritania,Akjoujt,19.747,-14.391,,,,,,,,,
Mauritania,Kiffa,16.62,-11.4,,,,,,,,,
Mauritania,Nema,16.6171,-7.25,,,,,,,,,
Mauritania,Nouadhibou,20.9,-17.056,,,,,,,,,
Mauritania,Rosso,16.524,-15.8127,,,,,,,,,
Mauritania,Tidjikdja,18.55,-11.4166,,,,,,,,,
Mauritania,Atar,20.5166,-13.05,,,,,,,,,
Mauritania,Kaédi,16.1503,-13.5037,,,,,,,,,
Mauritania,Zouirat,22.7304,-12.4833,,,,,,,,,
Mauritania,Arafat,18.0583,-15.9621,,,,,,,,,
Mauritania,Dar Naim,18.0973,-15.9327,,,,,,,,,
Mauritania,Tevragh Zeina,18.0989,-15.9885,,,,,,,,,
Mauritania,Nouakchott,18.0864,-15.9753,,,,,,,,,
Mauritania,Ayoun el Atrous,16.6666,-9.6167,,,,,,,,,
Montserrat,Plymouth,16.7,-62.2167,,,,,,,,,
Malta,Birżebbuġa,35.8258,14.5269,,,,,,,,,
Malta,Marsaskala,35.8669,14.5619,,,,,,,,,
Malta,Marsaxlokk,35.8419,14.5431,,,,,,,,,
Malta,Kirkop,35.8422,14.4853,,,,,,,,,
Malta,Pietà,35.8947,14.495,,,,,,,,,
Malta,Żejtun,35.8558,14.5331,,,,,,,,,
Malta,Attard,35.8897,14.4425,,,,,,,,,
Malta,Pembroke,35.9306,14.4764,,,,,,,,,
Malta,Żebbuġ,35.8719,14.4411,,,,,,,,,
Malta,Ta’ Xbiex,35.8992,14.4944,,,,,,,,,
Malta,Sliema,35.9125,14.5019,,,,,,,,,
Malta,San Lawrenz,36.0556,14.2036,,,,,,,,,
Malta,Imqabba,35.8461,14.4672,,,,,,,,,
Malta,Imdina,35.8869,14.4025,,,,,,,,,
Malta,Qala,36.0361,14.3094,,,,,,,,,
Malta,Imtarfa,35.8933,14.3989,,,,,,,,,
Malta,Żurrieq,35.8311,14.4742,,,,,,,,,
